,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Cereals,Wheat,Dara,Local,"2,460.00","2,560.00","2,510.00",Rs./Quintal,"12,900.00",Metric Tonnes,05-01-2026
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Cereals,Wheat,Dara,Local,"2,375.00","2,475.00","2,417.00",Rs./Quintal,203.90,Metric Tonnes,04-12-2025
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Cereals,Wheat,Dara,Local,"2,540.00","2,625.00","2,575.00",Rs./Quintal,28.50,Metric Tonnes,03-12-2025
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,590.00","2,550.00",Rs./Quintal,205.50,Metric Tonnes,02-12-2025
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Cereals,Wheat,Dara,Local,"2,450.00","2,550.00","2,500.00",Rs./Quintal,"13,500.00",Metric Tonnes,02-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,470.00","2,570.00","2,520.00",Rs./Quintal,60.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,450.00","2,550.00","2,500.00",Rs./Quintal,40.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,56.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,465.00","2,560.00","2,515.00",Rs./Quintal,40.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,470.00","2,570.00","2,520.00",Rs./Quintal,60.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,70.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,60.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,440.00","2,540.00","2,490.00",Rs./Quintal,65.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,50.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,60.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,440.00","2,540.00","2,490.00",Rs./Quintal,60.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,10.20,Metric Tonnes,19-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,70.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,27.80,Metric Tonnes,18-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,430.00","2,530.00","2,480.00",Rs./Quintal,90.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,435.00","2,535.00","2,485.00",Rs./Quintal,80.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,45.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,470.00","2,570.00","2,520.00",Rs./Quintal,70.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,60.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,480.00","2,580.00","2,530.00",Rs./Quintal,90.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,470.00","2,570.00","2,520.00",Rs./Quintal,60.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,70.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,430.00","2,530.00","2,480.00",Rs./Quintal,98.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,40.00,Metric Tonnes,10-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,14.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,16.20,Metric Tonnes,09-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,500.00","2,600.00","2,550.00",Rs./Quintal,9.30,Metric Tonnes,08-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,470.00","2,570.00","2,520.00",Rs./Quintal,56.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,450.00","2,550.00","2,500.00",Rs./Quintal,40.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,450.00","2,550.00","2,500.00",Rs./Quintal,70.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,460.00","2,560.00","2,515.00",Rs./Quintal,70.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,60.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,460.00","2,550.00","2,510.00",Rs./Quintal,80.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,FAQ,"2,480.00","2,580.00","2,530.00",Rs./Quintal,40.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Kanpur,Uttaripura APMC,Cereals,Wheat,Dara,Local,"2,450.00","2,560.00","2,510.00",Rs./Quintal,50.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,470.00",Rs./Quintal,21.20,Metric Tonnes,30-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,520.00","2,480.00",Rs./Quintal,47.50,Metric Tonnes,30-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,30.10,Metric Tonnes,30-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,460.00",Rs./Quintal,31.70,Metric Tonnes,29-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,17.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,1.80,Metric Tonnes,28-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,480.00","2,510.00","2,500.00",Rs./Quintal,13.30,Metric Tonnes,28-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,41.20,Metric Tonnes,27-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,9.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,4.50,Metric Tonnes,26-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,460.00",Rs./Quintal,1.50,Metric Tonnes,25-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,72.10,Metric Tonnes,25-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,18.70,Metric Tonnes,24-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,16.30,Metric Tonnes,24-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,8.20,Metric Tonnes,24-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,520.00","2,510.00",Rs./Quintal,4.50,Metric Tonnes,23-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,32.90,Metric Tonnes,23-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,500.00","2,460.00",Rs./Quintal,3.80,Metric Tonnes,22-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,540.00","2,520.00",Rs./Quintal,12.80,Metric Tonnes,22-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,15.10,Metric Tonnes,21-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,24.10,Metric Tonnes,21-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,50.40,Metric Tonnes,21-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,43.40,Metric Tonnes,20-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,11.40,Metric Tonnes,20-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,600.00","2,620.00","2,610.00",Rs./Quintal,12.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,4.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,600.00","2,620.00","2,610.00",Rs./Quintal,16.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,7.40,Metric Tonnes,18-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,510.00","2,480.00",Rs./Quintal,39.50,Metric Tonnes,18-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,6.00,Metric Tonnes,18-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,480.00","2,810.00","2,500.00",Rs./Quintal,8.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,5.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,550.00","2,520.00",Rs./Quintal,4.50,Metric Tonnes,17-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,1.80,Metric Tonnes,16-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,6.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,11.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,4.50,Metric Tonnes,15-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,10.50,Metric Tonnes,14-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,42.60,Metric Tonnes,14-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,600.00","2,500.00",Rs./Quintal,53.20,Metric Tonnes,14-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,32.90,Metric Tonnes,13-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,425.00","2,500.00","2,450.00",Rs./Quintal,43.50,Metric Tonnes,13-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,10.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,26.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,425.00","2,460.00","2,440.00",Rs./Quintal,18.40,Metric Tonnes,12-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,530.00","2,550.00","2,540.00",Rs./Quintal,5.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,500.00","2,480.00",Rs./Quintal,18.66,Metric Tonnes,11-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,580.00","2,550.00",Rs./Quintal,4.50,Metric Tonnes,11-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"3,200.00","3,600.00","3,400.00",Rs./Quintal,56.30,Metric Tonnes,10-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,455.00",Rs./Quintal,12.50,Metric Tonnes,10-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,520.00","2,480.00",Rs./Quintal,58.10,Metric Tonnes,09-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,425.00","2,450.00","2,430.00",Rs./Quintal,5.50,Metric Tonnes,09-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,4.80,Metric Tonnes,09-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,5.60,Metric Tonnes,08-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,420.00","2,450.00","2,440.00",Rs./Quintal,1.80,Metric Tonnes,08-11-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,550.00","2,520.00",Rs./Quintal,41.70,Metric Tonnes,08-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,37.40,Metric Tonnes,07-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,475.00","2,500.00","2,480.00",Rs./Quintal,6.00,Metric Tonnes,07-02-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,600.00","2,550.00",Rs./Quintal,10.80,Metric Tonnes,06-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Wheat,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,5.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,37.70,Metric Tonnes,05-02-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,600.00","2,500.00",Rs./Quintal,16.80,Metric Tonnes,05-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,460.00","2,450.00",Rs./Quintal,29.40,Metric Tonnes,04-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,7.70,Metric Tonnes,03-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,515.00","2,510.00",Rs./Quintal,36.40,Metric Tonnes,03-02-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,19.50,Metric Tonnes,03-01-2026
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,550.00","2,500.00",Rs./Quintal,7.70,Metric Tonnes,02-12-2025
Uttar Pradesh,Kanpur,Varipaal APMC,Cereals,Wheat,Dara,FAQ,"2,450.00","2,480.00","2,460.00",Rs./Quintal,4.40,Metric Tonnes,01-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,92.50,Metric Tonnes,31-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,80.00,Metric Tonnes,31-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,90.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,96.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,515.00",Rs./Quintal,70.00,Metric Tonnes,30-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,525.00","2,540.00","2,535.00",Rs./Quintal,80.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,60.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,91.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,535.00","2,530.00",Rs./Quintal,95.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,540.00","2,530.00",Rs./Quintal,65.00,Metric Tonnes,28-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,92.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,520.00",Rs./Quintal,100.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,525.00","2,520.00",Rs./Quintal,90.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,535.00","2,525.00",Rs./Quintal,85.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,525.00",Rs./Quintal,90.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,87.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,87.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,82.00,Metric Tonnes,25-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,88.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,85.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,520.00",Rs./Quintal,85.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,94.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,520.00",Rs./Quintal,80.00,Metric Tonnes,23-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,540.00","2,530.00",Rs./Quintal,85.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,70.00,Metric Tonnes,22-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,80.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,535.00","2,525.00",Rs./Quintal,90.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,75.00,Metric Tonnes,21-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,84.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,540.00","2,530.00",Rs./Quintal,80.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,530.00","2,525.00",Rs./Quintal,80.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,530.00","2,520.00",Rs./Quintal,100.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,520.00","2,540.00","2,535.00",Rs./Quintal,90.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,95.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,515.00","2,530.00","2,525.00",Rs./Quintal,80.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,520.00",Rs./Quintal,70.00,Metric Tonnes,18-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,525.00","2,515.00",Rs./Quintal,91.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,520.00",Rs./Quintal,60.00,Metric Tonnes,17-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,500.00","2,520.00","2,510.00",Rs./Quintal,85.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,525.00",Rs./Quintal,46.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Cereals,Wheat,Dara,FAQ,"2,510.00","2,530.00","2,520.00",Rs./Quintal,75.00,Metric Tonnes,15-01-2026
