,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,600.00","1,800.00","1,700.00",Rs./Quintal,5.10,Metric Tonnes,09-11-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,680.00","1,880.00","1,780.00",Rs./Quintal,4.90,Metric Tonnes,08-11-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,700.00","1,900.00","1,800.00",Rs./Quintal,4.80,Metric Tonnes,07-11-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,500.00","2,700.00","2,600.00",Rs./Quintal,2.70,Metric Tonnes,07-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,560.00","2,760.00","2,660.00",Rs./Quintal,2.50,Metric Tonnes,06-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,300.00","2,500.00","2,400.00",Rs./Quintal,2.60,Metric Tonnes,05-12-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,550.00","2,750.00","2,650.00",Rs./Quintal,2.60,Metric Tonnes,05-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,400.00","2,600.00","2,500.00",Rs./Quintal,2.40,Metric Tonnes,04-12-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,500.00","2,700.00","2,600.00",Rs./Quintal,2.70,Metric Tonnes,04-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,500.00","2,700.00","2,600.00",Rs./Quintal,2.30,Metric Tonnes,03-12-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,500.00","2,700.00","2,600.00",Rs./Quintal,2.80,Metric Tonnes,03-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,520.00","2,720.00","2,620.00",Rs./Quintal,2.10,Metric Tonnes,02-12-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,480.00","2,680.00","2,580.00",Rs./Quintal,2.90,Metric Tonnes,02-01-2026
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,600.00","2,800.00","2,700.00",Rs./Quintal,2.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,400.00","2,600.00","2,500.00",Rs./Quintal,3.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Fatehpur,Bindki APMC,Vegetables,Tomato,Hybrid,FAQ,"2,000.00","2,160.00","2,100.00",Rs./Quintal,3.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Fatehpur,Bindki APMC,Vegetables,Tomato,Hybrid,FAQ,"1,900.00","2,060.00","2,000.00",Rs./Quintal,3.50,Metric Tonnes,11-11-2025
Uttar Pradesh,Fatehpur,Bindki APMC,Vegetables,Tomato,Hybrid,FAQ,"1,900.00","2,100.00","2,070.00",Rs./Quintal,2.20,Metric Tonnes,09-11-2025
Uttar Pradesh,Fatehpur,Bindki APMC,Vegetables,Tomato,Hybrid,FAQ,"2,000.00","2,150.00","2,050.00",Rs./Quintal,3.50,Metric Tonnes,07-11-2025
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,300.00","3,200.00",Rs./Quintal,2.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,300.00","1,400.00","1,300.00",Rs./Quintal,11.70,Metric Tonnes,31-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,300.00","1,310.00","1,300.00",Rs./Quintal,1.60,Metric Tonnes,30-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,700.00","1,710.00","1,700.00",Rs./Quintal,0.40,Metric Tonnes,28-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,700.00","2,300.00","1,700.00",Rs./Quintal,6.60,Metric Tonnes,27-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"2,300.00","2,500.00","2,300.00",Rs./Quintal,5.10,Metric Tonnes,24-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"2,300.00","2,400.00","2,300.00",Rs./Quintal,0.80,Metric Tonnes,22-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","2,810.00","2,800.00",Rs./Quintal,0.80,Metric Tonnes,21-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","2,810.00","2,800.00",Rs./Quintal,0.90,Metric Tonnes,20-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,400.00","3,200.00",Rs./Quintal,2.70,Metric Tonnes,13-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,300.00","3,200.00",Rs./Quintal,4.60,Metric Tonnes,12-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,300.00","3,200.00",Rs./Quintal,0.40,Metric Tonnes,09-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,600.00","3,200.00",Rs./Quintal,7.50,Metric Tonnes,08-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,950.00","2,200.00","2,080.00",Rs./Quintal,14.00,Metric Tonnes,07-11-2025
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,300.00","1,400.00","1,310.00",Rs./Quintal,1.60,Metric Tonnes,07-02-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,600.00","3,200.00",Rs./Quintal,7.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,250.00","3,200.00",Rs./Quintal,14.50,Metric Tonnes,06-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,250.00","3,200.00",Rs./Quintal,36.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"1,300.00","1,400.00","1,300.00",Rs./Quintal,0.50,Metric Tonnes,02-02-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,600.00","3,200.00",Rs./Quintal,29.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Vegetables,Tomato,Deshi,FAQ,"3,200.00","3,280.00","3,200.00",Rs./Quintal,0.90,Metric Tonnes,01-01-2026
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"2,400.00","2,750.00","2,660.00",Rs./Quintal,12.50,Metric Tonnes,15-01-2026
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"2,500.00","2,800.00","2,700.00",Rs./Quintal,15.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"2,000.00","2,200.00","2,100.00",Rs./Quintal,7.60,Metric Tonnes,13-11-2025
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"2,400.00","2,820.00","2,740.00",Rs./Quintal,11.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"1,900.00","2,100.00","1,950.00",Rs./Quintal,6.20,Metric Tonnes,12-11-2025
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"2,400.00","2,800.00","2,700.00",Rs./Quintal,13.50,Metric Tonnes,12-01-2026
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"1,860.00","2,050.00","1,980.00",Rs./Quintal,5.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"1,800.00","2,050.00","1,900.00",Rs./Quintal,6.80,Metric Tonnes,10-11-2025
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"1,580.00","1,760.00","1,700.00",Rs./Quintal,5.80,Metric Tonnes,09-11-2025
Uttar Pradesh,Fatehpur,Khaga APMC,Vegetables,Tomato,Hybrid,FAQ,"1,700.00","1,920.00","1,850.00",Rs./Quintal,6.50,Metric Tonnes,07-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,300.00","2,560.00","2,430.00",Rs./Quintal,39.70,Metric Tonnes,31-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,340.00","2,580.00","2,460.00",Rs./Quintal,39.50,Metric Tonnes,30-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,230.00","3,510.00","3,380.00",Rs./Quintal,38.70,Metric Tonnes,30-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,330.00","2,575.00","2,450.00",Rs./Quintal,40.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,260.00","3,540.00","3,400.00",Rs./Quintal,38.50,Metric Tonnes,29-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,300.00","2,590.00","2,470.00",Rs./Quintal,39.80,Metric Tonnes,28-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,250.00","3,550.00","3,410.00",Rs./Quintal,38.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,320.00","2,610.00","2,485.00",Rs./Quintal,39.50,Metric Tonnes,27-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,500.00","3,755.00","3,620.00",Rs./Quintal,37.80,Metric Tonnes,27-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,320.00","2,580.00","2,475.00",Rs./Quintal,39.80,Metric Tonnes,26-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,610.00","3,940.00","3,800.00",Rs./Quintal,37.50,Metric Tonnes,26-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,430.00","2,700.00","2,575.00",Rs./Quintal,39.50,Metric Tonnes,25-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,670.00","3,960.00","3,840.00",Rs./Quintal,37.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,620.00","2,900.00","2,765.00",Rs./Quintal,39.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,680.00","3,970.00","3,850.00",Rs./Quintal,35.80,Metric Tonnes,24-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,600.00","2,870.00","2,750.00",Rs./Quintal,39.70,Metric Tonnes,23-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,630.00","3,880.00","3,775.00",Rs./Quintal,36.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,600.00","2,875.00","2,760.00",Rs./Quintal,39.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,280.00","3,600.00","3,485.00",Rs./Quintal,36.50,Metric Tonnes,22-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,530.00","2,780.00","2,675.00",Rs./Quintal,39.50,Metric Tonnes,21-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,150.00","3,410.00","3,275.00",Rs./Quintal,37.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,600.00","2,870.00","2,725.00",Rs./Quintal,39.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,170.00","3,450.00","3,300.00",Rs./Quintal,36.50,Metric Tonnes,20-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,700.00","2,950.00","2,830.00",Rs./Quintal,38.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,180.00","3,470.00","3,325.00",Rs./Quintal,35.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,540.00","2,795.00","2,680.00",Rs./Quintal,38.70,Metric Tonnes,18-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,000.00","3,280.00","3,150.00",Rs./Quintal,35.30,Metric Tonnes,18-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,480.00","2,735.00","2,610.00",Rs./Quintal,39.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,730.00","3,000.00","2,875.00",Rs./Quintal,37.50,Metric Tonnes,16-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,700.00","2,950.00","2,840.00",Rs./Quintal,39.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"2,520.00","2,780.00","2,650.00",Rs./Quintal,36.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,620.00","2,880.00","2,755.00",Rs./Quintal,38.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"2,190.00","2,465.00","2,340.00",Rs./Quintal,36.50,Metric Tonnes,14-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,500.00","2,760.00","2,625.00",Rs./Quintal,38.50,Metric Tonnes,13-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"1,985.00","2,240.00","2,130.00",Rs./Quintal,37.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,380.00","2,670.00","2,550.00",Rs./Quintal,38.80,Metric Tonnes,12-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,960.00","2,270.00","2,150.00",Rs./Quintal,36.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,300.00","2,580.00","2,420.00",Rs./Quintal,39.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,770.00","2,075.00","1,930.00",Rs./Quintal,37.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"2,300.00","2,570.00","2,410.00",Rs./Quintal,39.50,Metric Tonnes,10-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"1,800.00","2,100.00","1,960.00",Rs./Quintal,36.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,320.00","2,585.00","2,465.00",Rs./Quintal,38.70,Metric Tonnes,09-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,300.00","2,560.00","2,450.00",Rs./Quintal,39.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,400.00","2,685.00","2,560.00",Rs./Quintal,38.50,Metric Tonnes,07-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,420.00","2,700.00","2,550.00",Rs./Quintal,39.80,Metric Tonnes,06-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,530.00","2,800.00","2,680.00",Rs./Quintal,39.50,Metric Tonnes,05-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,530.00","2,885.00","2,700.00",Rs./Quintal,39.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"2,800.00","3,130.00","2,965.00",Rs./Quintal,39.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,550.00","2,810.00","2,680.00",Rs./Quintal,39.50,Metric Tonnes,04-01-2026
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,540.00","2,775.00","2,670.00",Rs./Quintal,39.70,Metric Tonnes,03-01-2026
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,100.00","3,400.00","3,260.00",Rs./Quintal,38.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,550.00","2,780.00","2,675.00",Rs./Quintal,39.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,Medium,"3,100.00","3,380.00","3,250.00",Rs./Quintal,39.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Firozabad,Firozabad APMC,Vegetables,Tomato,Tomato,FAQ,"2,380.00","2,760.00","2,625.00",Rs./Quintal,39.50,Metric Tonnes,01-01-2026
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,375.00","3,450.00","3,420.00",Rs./Quintal,2.50,Metric Tonnes,28-11-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,600.00","3,700.00","3,675.00",Rs./Quintal,2.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"2,400.00","2,500.00","2,475.00",Rs./Quintal,5.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,850.00","3,950.00","3,900.00",Rs./Quintal,1.50,Metric Tonnes,26-11-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,720.00","3,775.00","3,750.00",Rs./Quintal,2.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,500.00","3,500.00","3,500.00",Rs./Quintal,1.50,Metric Tonnes,21-11-2025
Uttar Pradesh,Firozabad,Tundla APMC,Vegetables,Tomato,Other,FAQ,"3,275.00","3,275.00","3,275.00",Rs./Quintal,2.50,Metric Tonnes,18-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,700.00","3,000.00","2,830.00",Rs./Quintal,5.50,Metric Tonnes,30-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,350.00","3,600.00","3,450.00",Rs./Quintal,6.00,Metric Tonnes,30-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,780.00","3,000.00","2,880.00",Rs./Quintal,5.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,380.00","3,660.00","3,500.00",Rs./Quintal,5.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,700.00","2,950.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,28-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,650.00","3,900.00","3,750.00",Rs./Quintal,5.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,740.00","3,000.00","2,850.00",Rs./Quintal,4.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,650.00","3,950.00","3,770.00",Rs./Quintal,4.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,700.00","2,940.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,650.00","3,900.00","3,750.00",Rs./Quintal,5.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,820.00","3,100.00","2,950.00",Rs./Quintal,5.00,Metric Tonnes,25-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,650.00","3,900.00","3,750.00",Rs./Quintal,5.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,000.00","3,300.00","3,150.00",Rs./Quintal,4.50,Metric Tonnes,24-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,550.00","3,900.00","3,700.00",Rs./Quintal,3.50,Metric Tonnes,24-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,000.00","3,280.00","3,150.00",Rs./Quintal,6.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,580.00","3,820.00","3,680.00",Rs./Quintal,4.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,980.00","3,280.00","3,100.00",Rs./Quintal,4.50,Metric Tonnes,22-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,550.00","3,900.00","3,700.00",Rs./Quintal,43.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"3,050.00","3,300.00","3,180.00",Rs./Quintal,4.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,850.00","3,080.00","2,950.00",Rs./Quintal,4.50,Metric Tonnes,18-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,850.00","3,080.00","2,950.00",Rs./Quintal,4.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,800.00","3,100.00","2,930.00",Rs./Quintal,4.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,700.00","2,950.00","2,800.00",Rs./Quintal,5.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,650.00","2,900.00","2,770.00",Rs./Quintal,5.00,Metric Tonnes,14-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,650.00","2,880.00","2,750.00",Rs./Quintal,5.50,Metric Tonnes,12-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,550.00","2,780.00","2,650.00",Rs./Quintal,4.50,Metric Tonnes,11-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Tomato,FAQ,"2,550.00","2,800.00","2,650.00",Rs./Quintal,4.50,Metric Tonnes,11-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Tomato,FAQ,"2,550.00","2,800.00","2,650.00",Rs./Quintal,5.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"1,750.00","2,000.00","1,850.00",Rs./Quintal,4.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,600.00","2,820.00","2,700.00",Rs./Quintal,5.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,650.00","2,890.00","2,750.00",Rs./Quintal,6.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,780.00","3,000.00","2,880.00",Rs./Quintal,6.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,950.00","3,200.00","3,050.00",Rs./Quintal,5.50,Metric Tonnes,06-12-2025
Uttar Pradesh,Gautam Budh Nagar,Dadri APMC,Vegetables,Tomato,Deshi,FAQ,"2,750.00","2,990.00","2,850.00",Rs./Quintal,4.50,Metric Tonnes,06-01-2026
