,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,90.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,95.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,100.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,80.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,540.00","7,515.00",Rs./Quintal,87.50,Metric Tonnes,22-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,75.00,Metric Tonnes,21-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,90.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,85.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,80.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,80.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,540.00","7,515.00",Rs./Quintal,85.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,540.00","7,515.00",Rs./Quintal,90.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,85.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,95.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,94.50,Metric Tonnes,15-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,550.00","7,525.00",Rs./Quintal,92.50,Metric Tonnes,14-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,575.00","7,525.00",Rs./Quintal,80.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,540.00","7,515.00",Rs./Quintal,100.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Gorakhpur,Gorakhpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,525.00","7,500.00",Rs./Quintal,120.00,Metric Tonnes,07-12-2025
Uttar Pradesh,Hathras,Haathras APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"9,940.00","9,980.00","9,960.00",Rs./Quintal,19.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Hathras,Haathras APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"9,850.00","9,950.00","9,900.00",Rs./Quintal,22.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,510.00","7,625.00","7,570.00",Rs./Quintal,4.40,Metric Tonnes,31-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,540.00","7,615.00","7,585.00",Rs./Quintal,6.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,600.00","7,550.00",Rs./Quintal,9.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,545.00","7,650.00","7,600.00",Rs./Quintal,4.50,Metric Tonnes,27-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,585.00","7,530.00",Rs./Quintal,3.80,Metric Tonnes,27-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,575.00","7,680.00","7,630.00",Rs./Quintal,4.90,Metric Tonnes,26-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,585.00","7,530.00",Rs./Quintal,2.50,Metric Tonnes,25-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,625.00","7,575.00",Rs./Quintal,4.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,615.00","7,560.00",Rs./Quintal,3.80,Metric Tonnes,22-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,600.00","7,550.00",Rs./Quintal,6.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,615.00","7,560.00",Rs./Quintal,4.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,645.00","7,600.00",Rs./Quintal,7.50,Metric Tonnes,19-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,650.00","7,600.00",Rs./Quintal,5.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,600.00","7,550.00",Rs./Quintal,6.20,Metric Tonnes,16-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,650.00","7,600.00",Rs./Quintal,3.20,Metric Tonnes,15-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,585.00","7,700.00","7,630.00",Rs./Quintal,3.80,Metric Tonnes,13-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,550.00","7,650.00","7,600.00",Rs./Quintal,5.50,Metric Tonnes,13-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,700.00","7,650.00",Rs./Quintal,2.70,Metric Tonnes,11-11-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,600.00","7,550.00",Rs./Quintal,6.20,Metric Tonnes,10-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,515.00","7,630.00","7,575.00",Rs./Quintal,5.30,Metric Tonnes,10-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,520.00","7,615.00","7,570.00",Rs./Quintal,6.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,560.00","7,530.00",Rs./Quintal,8.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,540.00","7,615.00","7,575.00",Rs./Quintal,4.50,Metric Tonnes,06-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,580.00","7,525.00",Rs./Quintal,6.50,Metric Tonnes,05-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,440.00","7,555.00","7,500.00",Rs./Quintal,4.50,Metric Tonnes,02-12-2025
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,540.00","7,655.00","7,600.00",Rs./Quintal,7.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Jaunpur,Jaunpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,440.00","7,555.00","7,500.00",Rs./Quintal,5.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,700.00","7,600.00",Rs./Quintal,1.80,Metric Tonnes,31-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,510.00","7,710.00","7,610.00",Rs./Quintal,2.20,Metric Tonnes,30-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,700.00","7,600.00",Rs./Quintal,1.80,Metric Tonnes,29-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,465.00","7,665.00","7,565.00",Rs./Quintal,1.60,Metric Tonnes,29-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.80,Metric Tonnes,28-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,510.00","7,710.00","7,610.00",Rs./Quintal,2.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.50,Metric Tonnes,27-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,2.20,Metric Tonnes,26-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,465.00","7,665.00","7,565.00",Rs./Quintal,1.80,Metric Tonnes,26-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,690.00","7,590.00",Rs./Quintal,1.70,Metric Tonnes,25-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.70,Metric Tonnes,25-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,1.60,Metric Tonnes,24-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,455.00","7,655.00","7,555.00",Rs./Quintal,2.20,Metric Tonnes,24-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,680.00","7,580.00",Rs./Quintal,1.80,Metric Tonnes,23-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,2.20,Metric Tonnes,22-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.60,Metric Tonnes,22-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,465.00","7,665.00","7,565.00",Rs./Quintal,2.20,Metric Tonnes,21-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,2.50,Metric Tonnes,20-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,510.00","7,710.00","7,610.00",Rs./Quintal,2.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.70,Metric Tonnes,19-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,455.00","7,655.00","7,555.00",Rs./Quintal,2.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,455.00","7,655.00","7,555.00",Rs./Quintal,1.70,Metric Tonnes,17-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.60,Metric Tonnes,16-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,560.00","7,760.00","7,660.00",Rs./Quintal,1.80,Metric Tonnes,16-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,475.00","7,675.00","7,575.00",Rs./Quintal,2.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,560.00","7,760.00","7,660.00",Rs./Quintal,1.70,Metric Tonnes,14-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,470.00","7,670.00","7,570.00",Rs./Quintal,1.70,Metric Tonnes,13-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,690.00","7,590.00",Rs./Quintal,1.60,Metric Tonnes,13-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,660.00","7,560.00",Rs./Quintal,2.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,690.00","7,590.00",Rs./Quintal,1.80,Metric Tonnes,12-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,455.00","7,655.00","7,555.00",Rs./Quintal,2.50,Metric Tonnes,11-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,570.00","7,770.00","7,670.00",Rs./Quintal,2.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,680.00","7,580.00",Rs./Quintal,1.60,Metric Tonnes,10-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,660.00","7,560.00",Rs./Quintal,1.70,Metric Tonnes,09-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,1.60,Metric Tonnes,09-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,445.00","7,645.00","7,545.00",Rs./Quintal,2.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,680.00","7,580.00",Rs./Quintal,1.80,Metric Tonnes,08-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,480.00","7,680.00","7,580.00",Rs./Quintal,1.60,Metric Tonnes,07-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,440.00","7,640.00","7,540.00",Rs./Quintal,1.80,Metric Tonnes,06-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,1.70,Metric Tonnes,06-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,435.00","7,635.00","7,535.00",Rs./Quintal,1.50,Metric Tonnes,05-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,690.00","7,590.00",Rs./Quintal,2.20,Metric Tonnes,05-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,445.00","7,645.00","7,545.00",Rs./Quintal,1.70,Metric Tonnes,04-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,500.00","7,700.00","7,600.00",Rs./Quintal,2.50,Metric Tonnes,03-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,460.00","7,660.00","7,560.00",Rs./Quintal,2.10,Metric Tonnes,02-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,590.00","7,790.00","7,690.00",Rs./Quintal,2.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,Grade Range-2,"7,465.00","7,665.00","7,565.00",Rs./Quintal,2.20,Metric Tonnes,01-12-2025
Uttar Pradesh,Jaunpur,Mugrabaadshahpur APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,485.00","7,685.00","7,585.00",Rs./Quintal,2.20,Metric Tonnes,01-01-2026
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,490.00","7,690.00","7,590.00",Rs./Quintal,4.50,Metric Tonnes,26-12-2025
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,450.00","7,650.00","7,550.00",Rs./Quintal,4.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,565.00","7,765.00","7,665.00",Rs./Quintal,5.50,Metric Tonnes,16-01-2026
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,460.00","7,660.00","7,560.00",Rs./Quintal,4.50,Metric Tonnes,12-12-2025
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"6,575.00","6,775.00","6,675.00",Rs./Quintal,6.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Jaunpur,Shahganj APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,800.00","7,700.00",Rs./Quintal,4.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram (Split),Local,"9,700.00","9,800.00","9,750.00",Rs./Quintal,0.21,Metric Tonnes,05-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,690.00","7,710.00","7,700.00",Rs./Quintal,3.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,700.00","7,720.00","7,710.00",Rs./Quintal,2.50,Metric Tonnes,31-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,670.00","7,690.00","7,680.00",Rs./Quintal,2.50,Metric Tonnes,30-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,650.00","7,670.00","7,660.00",Rs./Quintal,4.50,Metric Tonnes,30-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,720.00","7,740.00","7,735.00",Rs./Quintal,2.50,Metric Tonnes,30-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,650.00","7,630.00",Rs./Quintal,1.50,Metric Tonnes,29-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,700.00","7,730.00","7,720.00",Rs./Quintal,2.50,Metric Tonnes,29-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,670.00","7,690.00","7,680.00",Rs./Quintal,1.50,Metric Tonnes,28-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,630.00","7,620.00",Rs./Quintal,2.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,690.00","7,710.00","7,700.00",Rs./Quintal,2.50,Metric Tonnes,28-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,680.00","7,710.00","7,700.00",Rs./Quintal,2.00,Metric Tonnes,27-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,625.00","7,610.00",Rs./Quintal,2.50,Metric Tonnes,27-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,710.00","7,735.00","7,725.00",Rs./Quintal,3.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,700.00","7,720.00","7,710.00",Rs./Quintal,2.50,Metric Tonnes,26-12-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,600.00","7,630.00","7,620.00",Rs./Quintal,3.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Pulses,Bengal Gram Dal(Chana Dal),Bengal Gram Dal,FAQ,"7,685.00","7,710.00","7,700.00",Rs./Quintal,2.00,Metric Tonnes,25-12-2025
