,,,,,,,Daily Price Arrival Report-07-11-2025 to 07-02-2026 for Uttar Pradesh,,,,,,
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,380.00","1,470.00","1,420.00",Rs./Quintal,19.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,240.00","1,325.00","1,285.00",Rs./Quintal,22.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,120.00","1,225.00","1,170.00",Rs./Quintal,22.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,210.00","1,310.00","1,260.00",Rs./Quintal,23.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,150.00","1,240.00","1,190.00",Rs./Quintal,27.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,280.00","1,240.00",Rs./Quintal,21.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,250.00",Rs./Quintal,24.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,285.00","1,245.00",Rs./Quintal,21.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Red,Local,"1,230.00","1,280.00","1,250.00",Rs./Quintal,5.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Other,Local,"1,420.00","1,450.00","1,430.00",Rs./Quintal,4.50,Metric Tonnes,31-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Red,Local,"1,210.00","1,250.00","1,230.00",Rs./Quintal,4.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Other,Local,"1,710.00","1,780.00","1,730.00",Rs./Quintal,3.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Other,Local,"1,780.00","1,830.00","1,810.00",Rs./Quintal,3.50,Metric Tonnes,13-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Red,Local,"1,210.00","1,250.00","1,230.00",Rs./Quintal,3.50,Metric Tonnes,03-01-2026
Uttar Pradesh,Khiri (Lakhimpur),Tikonia APMC,Vegetables,Onion,Red,Local,"1,230.00","1,280.00","1,250.00",Rs./Quintal,4.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,240.00",Rs./Quintal,30.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,180.00","1,260.00","1,220.00",Rs./Quintal,34.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,250.00","1,230.00",Rs./Quintal,30.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,240.00",Rs./Quintal,32.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,150.00","1,250.00","1,200.00",Rs./Quintal,35.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,160.00",Rs./Quintal,28.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,050.00","1,150.00","1,100.00",Rs./Quintal,30.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,350.00","1,335.00",Rs./Quintal,28.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,170.00",Rs./Quintal,30.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,340.00",Rs./Quintal,70.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,160.00","1,260.00","1,210.00",Rs./Quintal,28.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,180.00","1,250.00","1,220.00",Rs./Quintal,30.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,360.00","1,330.00",Rs./Quintal,30.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,360.00",Rs./Quintal,28.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,220.00","1,300.00","1,280.00",Rs./Quintal,29.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,340.00",Rs./Quintal,27.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,270.00","1,360.00","1,320.00",Rs./Quintal,28.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,110.00","1,200.00","1,170.00",Rs./Quintal,30.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,250.00","1,350.00","1,310.00",Rs./Quintal,27.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,150.00",Rs./Quintal,28.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,160.00",Rs./Quintal,30.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,170.00",Rs./Quintal,28.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,350.00",Rs./Quintal,27.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,340.00",Rs./Quintal,28.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Other,FAQ,"1,750.00","1,850.00","1,800.00",Rs./Quintal,30.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,335.00",Rs./Quintal,27.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,800.00","1,900.00","1,850.00",Rs./Quintal,31.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,050.00","1,150.00","1,100.00",Rs./Quintal,30.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,340.00",Rs./Quintal,30.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,750.00","1,840.00","1,800.00",Rs./Quintal,30.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,060.00","1,150.00","1,110.00",Rs./Quintal,28.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,360.00","1,330.00",Rs./Quintal,28.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,080.00","1,150.00","1,120.00",Rs./Quintal,30.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,400.00","1,350.00",Rs./Quintal,31.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,140.00",Rs./Quintal,32.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,600.00","1,700.00","1,640.00",Rs./Quintal,32.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,080.00","1,160.00","1,120.00",Rs./Quintal,30.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,500.00","1,600.00","1,540.00",Rs./Quintal,35.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,400.00","1,500.00","1,430.00",Rs./Quintal,30.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,160.00",Rs./Quintal,29.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,270.00",Rs./Quintal,31.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,100.00","1,200.00","1,170.00",Rs./Quintal,27.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,120.00","1,240.00","1,190.00",Rs./Quintal,30.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,150.00","1,250.00","1,210.00",Rs./Quintal,28.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,260.00",Rs./Quintal,35.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,150.00","1,250.00","1,200.00",Rs./Quintal,30.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Lakhimpur,Golagokarnath APMC,Vegetables,Onion,Red,FAQ,"1,200.00","1,300.00","1,245.00",Rs./Quintal,31.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,300.00","1,260.00",Rs./Quintal,130.00,Metric Tonnes,31-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Onion,Medium,"1,190.00","1,275.00","1,230.00",Rs./Quintal,90.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,300.00","1,245.00",Rs./Quintal,110.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,180.00","1,280.00","1,230.00",Rs./Quintal,90.00,Metric Tonnes,29-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,320.00","1,265.00",Rs./Quintal,120.00,Metric Tonnes,28-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,270.00","1,240.00",Rs./Quintal,100.00,Metric Tonnes,27-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,FAQ,"1,400.00","1,530.00","1,485.00",Rs./Quintal,90.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,150.00","1,220.00","1,180.00",Rs./Quintal,130.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,350.00","1,280.00",Rs./Quintal,120.00,Metric Tonnes,26-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,270.00","1,400.00","1,350.00",Rs./Quintal,100.00,Metric Tonnes,25-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,150.00","1,230.00","1,180.00",Rs./Quintal,90.00,Metric Tonnes,24-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,370.00","1,340.00",Rs./Quintal,90.00,Metric Tonnes,24-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,FAQ,"1,560.00","1,650.00","1,600.00",Rs./Quintal,85.00,Metric Tonnes,24-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,160.00","1,230.00","1,200.00",Rs./Quintal,100.00,Metric Tonnes,23-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,400.00","1,360.00",Rs./Quintal,100.00,Metric Tonnes,23-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,180.00","1,280.00","1,230.00",Rs./Quintal,120.00,Metric Tonnes,22-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,380.00","1,340.00",Rs./Quintal,145.00,Metric Tonnes,22-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,460.00","1,370.00",Rs./Quintal,140.00,Metric Tonnes,21-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,520.00","1,630.00","1,570.00",Rs./Quintal,80.00,Metric Tonnes,21-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,150.00","1,280.00","1,210.00",Rs./Quintal,100.00,Metric Tonnes,20-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,290.00","1,430.00","1,350.00",Rs./Quintal,110.00,Metric Tonnes,20-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,550.00","1,670.00","1,600.00",Rs./Quintal,90.00,Metric Tonnes,20-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,120.00","1,230.00","1,180.00",Rs./Quintal,120.00,Metric Tonnes,19-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,390.00","1,340.00",Rs./Quintal,120.00,Metric Tonnes,19-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,100.00","1,230.00","1,160.00",Rs./Quintal,100.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,250.00","1,370.00","1,300.00",Rs./Quintal,100.00,Metric Tonnes,18-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,100.00","1,200.00","1,170.00",Rs./Quintal,107.00,Metric Tonnes,17-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,250.00","1,390.00","1,330.00",Rs./Quintal,110.00,Metric Tonnes,17-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,600.00","1,690.00","1,650.00",Rs./Quintal,80.00,Metric Tonnes,17-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,100.00","1,230.00","1,150.00",Rs./Quintal,90.00,Metric Tonnes,16-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,350.00","1,460.00","1,400.00",Rs./Quintal,80.00,Metric Tonnes,16-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,600.00","1,750.00","1,680.00",Rs./Quintal,85.00,Metric Tonnes,16-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,120.00","1,260.00","1,180.00",Rs./Quintal,100.00,Metric Tonnes,15-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,490.00","1,370.00",Rs./Quintal,120.00,Metric Tonnes,15-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,430.00","1,350.00",Rs./Quintal,100.00,Metric Tonnes,14-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,630.00","1,830.00","1,780.00",Rs./Quintal,80.00,Metric Tonnes,14-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,260.00","1,400.00","1,340.00",Rs./Quintal,110.00,Metric Tonnes,13-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,800.00","1,900.00","1,860.00",Rs./Quintal,90.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,050.00","1,160.00","1,090.00",Rs./Quintal,120.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,430.00","1,350.00",Rs./Quintal,80.00,Metric Tonnes,12-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,760.00","1,860.00","1,820.00",Rs./Quintal,110.00,Metric Tonnes,12-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,070.00","1,170.00","1,100.00",Rs./Quintal,100.00,Metric Tonnes,11-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,300.00","1,380.00","1,340.00",Rs./Quintal,100.00,Metric Tonnes,11-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Onion,Medium,"1,090.00","1,200.00","1,130.00",Rs./Quintal,120.00,Metric Tonnes,10-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,320.00","1,430.00","1,360.00",Rs./Quintal,110.00,Metric Tonnes,10-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,100.00","1,200.00","1,150.00",Rs./Quintal,100.00,Metric Tonnes,09-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,600.00","1,710.00","1,650.00",Rs./Quintal,80.00,Metric Tonnes,09-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,080.00","1,170.00","1,130.00",Rs./Quintal,120.00,Metric Tonnes,08-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,320.00","1,470.00","1,400.00",Rs./Quintal,70.00,Metric Tonnes,08-11-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,500.00","1,650.00","1,560.00",Rs./Quintal,90.00,Metric Tonnes,08-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,400.00","1,600.00","1,450.00",Rs./Quintal,100.00,Metric Tonnes,07-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,080.00","1,220.00","1,120.00",Rs./Quintal,130.00,Metric Tonnes,06-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,250.00","1,350.00","1,300.00",Rs./Quintal,110.00,Metric Tonnes,06-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,120.00","1,230.00","1,150.00",Rs./Quintal,110.00,Metric Tonnes,05-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Local,"1,220.00","1,340.00","1,285.00",Rs./Quintal,90.00,Metric Tonnes,05-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,150.00","1,250.00","1,180.00",Rs./Quintal,90.00,Metric Tonnes,04-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,160.00","1,280.00","1,200.00",Rs./Quintal,120.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,200.00","1,300.00","1,250.00",Rs./Quintal,80.00,Metric Tonnes,03-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,180.00","1,280.00","1,220.00",Rs./Quintal,100.00,Metric Tonnes,02-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Local,"1,200.00","1,320.00","1,275.00",Rs./Quintal,100.00,Metric Tonnes,02-01-2026
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Medium,"1,160.00","1,250.00","1,200.00",Rs./Quintal,120.00,Metric Tonnes,01-12-2025
Uttar Pradesh,Lakhimpur,Lakhimpur APMC,Vegetables,Onion,Red,Local,"1,200.00","1,300.00","1,250.00",Rs./Quintal,120.00,Metric Tonnes,01-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,600.00","1,650.00","1,625.00",Rs./Quintal,80.00,Metric Tonnes,30-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade C,"1,350.00","1,350.00","1,350.00",Rs./Quintal,25.50,Metric Tonnes,23-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,550.00","1,600.00","1,575.00",Rs./Quintal,60.00,Metric Tonnes,22-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,500.00","1,600.00","1,550.00",Rs./Quintal,30.00,Metric Tonnes,19-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,500.00","1,500.00","1,500.00",Rs./Quintal,30.00,Metric Tonnes,18-12-2025
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,750.00","1,800.00","1,775.00",Rs./Quintal,30.50,Metric Tonnes,14-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,500.00","1,550.00","1,525.00",Rs./Quintal,25.00,Metric Tonnes,13-01-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,500.00","1,500.00","1,500.00",Rs./Quintal,35.00,Metric Tonnes,12-12-2025
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,600.00","1,600.00","1,600.00",Rs./Quintal,29.70,Metric Tonnes,09-12-2025
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Other,FAQ,"1,500.00","1,500.00","1,500.00",Rs./Quintal,35.00,Metric Tonnes,03-12-2025
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade A,"1,800.00","1,800.00","1,800.00",Rs./Quintal,30.00,Metric Tonnes,03-02-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,Grade B,"1,800.00","1,800.00","1,800.00",Rs./Quintal,30.00,Metric Tonnes,03-02-2026
Uttar Pradesh,Lakhimpur,Paliakala APMC,Vegetables,Onion,Red,FAQ,"1,550.00","1,550.00","1,550.00",Rs./Quintal,65.20,Metric Tonnes,01-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,340.00","1,400.00","1,390.00",Rs./Quintal,5.50,Metric Tonnes,31-01-2026
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,950.00,"1,020.00",980.00,Rs./Quintal,6.00,Metric Tonnes,30-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,180.00","1,250.00","1,220.00",Rs./Quintal,5.00,Metric Tonnes,29-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,270.00","1,330.00","1,300.00",Rs./Quintal,6.00,Metric Tonnes,29-01-2026
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,170.00","1,230.00","1,200.00",Rs./Quintal,5.50,Metric Tonnes,28-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,360.00","1,390.00","1,380.00",Rs./Quintal,6.00,Metric Tonnes,27-01-2026
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,Medium,970.00,"1,050.00","1,010.00",Rs./Quintal,5.00,Metric Tonnes,26-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,340.00","1,380.00","1,360.00",Rs./Quintal,5.50,Metric Tonnes,26-01-2026
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,970.00,"1,030.00","1,000.00",Rs./Quintal,5.50,Metric Tonnes,25-12-2025
Uttar Pradesh,Lalitpur,Lalitpur APMC,Vegetables,Onion,Red,FAQ,"1,300.00","1,360.00","1,330.00",Rs./Quintal,5.00,Metric Tonnes,25-11-2025
